"idhod","hodnota","stapro_kod","DRUHZVIRE_cis","DRUHZVIRE_kod","refobdobi","rok","uzemi_cis","uzemi_kod","STAPRO_TXT","uzemi_txt","DRUHZVIRE_txt"
"781206898","46114","5560","132","7","20160401","2016","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot - krávy"
"781207533","17805","5560","132","50","20160401","2016","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Ovce"
"781207535","97092","5560","132","33","20160401","2016","97","19","Počet hospodářských zvířat","Česká republika","Prasnice chovné"
"781207536","149500","5560","132","30","20160401","2016","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Prasata"
"781207545","672654","5560","132","81","20160401","2016","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Slepice"
"781207978","1879","5560","132","70","20160401","2016","100","3131","Počet hospodářských zvířat","Zlínský kraj","Koně"
"781207039","165396","5560","132","1","20160401","2016","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot"
"781207183","246071","5560","132","80","20160401","2016","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Drůbež"
"781208208","15062","5560","132","50","20160401","2016","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Ovce"
"781207683","2026","5560","132","60","20160401","2016","100","3069","Počet hospodářských zvířat","Ústecký kraj","Kozy"
"781207684","1446","5560","132","60","20160401","2016","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Kozy"
"781207691","2389619","5560","132","80","20160401","2016","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Drůbež"
"781207695","21313958","5560","132","80","20160401","2016","97","19","Počet hospodářských zvířat","Česká republika","Drůbež"
"781208179","102651","5560","132","30","20160401","2016","100","3069","Počet hospodářských zvířat","Ústecký kraj","Prasata"
"781208180","27461","5560","132","7","20160401","2016","100","3131","Počet hospodářských zvířat","Zlínský kraj","Skot - krávy"
"781208049","2197","5560","132","70","20160401","2016","100","3069","Počet hospodářských zvířat","Ústecký kraj","Koně"
"781208062","62225","5560","132","1","20160401","2016","100","3131","Počet hospodářských zvířat","Zlínský kraj","Skot"
"781208066","36522","5560","132","30","20160401","2016","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Prasata"
"781208067","17078","5560","132","7","20160401","2016","100","3069","Počet hospodářských zvířat","Ústecký kraj","Skot - krávy"
"781207930","3885","5560","132","33","20160401","2016","100","3131","Počet hospodářských zvířat","Zlínský kraj","Prasnice chovné"
"781207931","120839","5560","132","30","20160401","2016","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Prasata"
"781207939","78321","5560","132","80","20160401","2016","100","3077","Počet hospodářských zvířat","Liberecký kraj","Drůbež"
"781207966","80918","5560","132","1","20160401","2016","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Skot"
"781208898","48125","5560","132","81","20160401","2016","100","3069","Počet hospodářských zvířat","Ústecký kraj","Slepice"
"781207157","2310","5560","132","33","20160401","2016","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Prasnice chovné"
"781207161","88655","5560","132","7","20160401","2016","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"781207169","156995","5560","132","30","20160401","2016","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasata"
"781207255","630978","5560","132","81","20160401","2016","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Slepice"
"781208315","41907","5560","132","1","20160401","2016","100","3069","Počet hospodářských zvířat","Ústecký kraj","Skot"
"781208334","219337","5560","132","1","20160401","2016","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Skot"
"781208185","49166","5560","132","1","20160401","2016","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot"
"781208187","3039","5560","132","81","20160401","2016","100","3077","Počet hospodářských zvířat","Liberecký kraj","Slepice"
"781208189","559439","5560","132","80","20160401","2016","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Drůbež"
"781208196","12088","5560","132","50","20160401","2016","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"781209045","218493","5560","132","50","20160401","2016","97","19","Počet hospodářských zvířat","Česká republika","Ovce"
"781209177","1411687","5560","132","81","20160401","2016","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Slepice"
"781208444","1264","5560","132","60","20160401","2016","100","3131","Počet hospodářských zvířat","Zlínský kraj","Kozy"
"781208451","91728","5560","132","30","20160401","2016","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Prasata"
"781208519","2293570","5560","132","80","20160401","2016","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Drůbež"
"781208434","325655","5560","132","30","20160401","2016","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasata"
"781208438","32999","5560","132","81","20160401","2016","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Slepice"
"781208592","3553352","5560","132","80","20160401","2016","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"781208601","22319","5560","132","30","20160401","2016","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasata"
"781209136","63425","5560","132","1","20160401","2016","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot"
"781208543","5081","5560","132","33","20160401","2016","100","3069","Počet hospodářských zvířat","Ústecký kraj","Prasnice chovné"
"781208550","103473","5560","132","1","20160401","2016","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot"
"781208551","1650047","5560","132","80","20160401","2016","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Drůbež"
"781208558","42280","5560","132","7","20160401","2016","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot - krávy"
"781208960","1350","5560","132","60","20160401","2016","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Kozy"
"781208629","79239","5560","132","30","20160401","2016","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasata"
"781209146","70118","5560","132","7","20160401","2016","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot - krávy"
"781209147","93526","5560","132","1","20160401","2016","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Skot"
"781209150","182275","5560","132","81","20160401","2016","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Slepice"
"781208969","1678","5560","132","60","20160401","2016","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Kozy"
"781208970","1638","5560","132","60","20160401","2016","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Kozy"
"781208974","636119","5560","132","80","20160401","2016","100","3069","Počet hospodářských zvířat","Ústecký kraj","Drůbež"
"781209048","59594","5560","132","30","20160401","2016","100","3131","Počet hospodářských zvířat","Zlínský kraj","Prasata"
"781209054","104","5560","132","33","20160401","2016","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Prasnice chovné"
"781208650","44406","5560","132","1","20160401","2016","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Skot"
"781209160","871170","5560","132","80","20160401","2016","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Drůbež"
"781209167","22519","5560","132","50","20160401","2016","100","3131","Počet hospodářských zvířat","Zlínský kraj","Ovce"
"781209172","1609945","5560","132","30","20160401","2016","97","19","Počet hospodářských zvířat","Česká republika","Prasata"
"781209857","147111","5560","132","81","20160401","2016","100","3131","Počet hospodářských zvířat","Zlínský kraj","Slepice"
"781209863","89315","5560","132","7","20160401","2016","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Skot - krávy"
"781209983","16002","5560","132","50","20160401","2016","100","3069","Počet hospodářských zvířat","Ústecký kraj","Ovce"
"781209252","176681","5560","132","81","20160401","2016","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Slepice"
"781209258","2425","5560","132","70","20160401","2016","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Koně"
"781209233","2067","5560","132","70","20160401","2016","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Koně"
"781209749","1658","5560","132","70","20160401","2016","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Koně"
"781209750","1142","5560","132","60","20160401","2016","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Kozy"
"781209751","3273","5560","132","60","20160401","2016","100","3077","Počet hospodářských zvířat","Liberecký kraj","Kozy"
"781209754","9274","5560","132","50","20160401","2016","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Ovce"
"781209856","380117","5560","132","81","20160401","2016","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Slepice"
"781209248","9982","5560","132","33","20160401","2016","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"781209298","2126","5560","132","70","20160401","2016","100","3093","Počet hospodářských zvířat","Pardubický kraj","Koně"
"781209757","15506","5560","132","30","20160401","2016","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Prasata"
"781210206","1361","5560","132","70","20160401","2016","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Koně"
"781210221","388022","5560","132","81","20160401","2016","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Slepice"
"781209435","15352","5560","132","50","20160401","2016","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Ovce"
"781209411","5899","5560","132","33","20160401","2016","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Prasnice chovné"
"781210225","4441","5560","132","70","20160401","2016","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Koně"
"781210226","1396","5560","132","70","20160401","2016","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Koně"
"781210229","29204","5560","132","50","20160401","2016","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Ovce"
"781209432","26548","5560","132","60","20160401","2016","97","19","Počet hospodářských zvířat","Česká republika","Kozy"
"781210389","2674","5560","132","60","20160401","2016","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Kozy"
"781210394","20347","5560","132","33","20160401","2016","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasnice chovné"
"781210398","25135","5560","132","7","20160401","2016","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot - krávy"
"781209325","21374","5560","132","7","20160401","2016","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot - krávy"
